"id","customer_bsid","file_id","app_bsid","element_key","revision","name","status","type","start_position","end_position","coverage","code_labels","ignore","constructor","getter_setter","anonymous","generated","deprecated","ref_status"
"11_669","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_192","7208babf-80af-460a-9df8-fe5866901313","d3d470c2-6319-4218-9adf-d24acb4d8d34","1","protected void addSLAppender(LoggerContext, Logger, LogbackLogConfiguration)","unchanged","method","{100,null}","{107,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_670","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_193","7208babf-80af-460a-9df8-fe5866901313","044183ca-2dbb-4651-9131-f2f99210d6e9","1","public CompareResult compare(BaseEvent)","unchanged","method","{28,null}","{54,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_671","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_193","7208babf-80af-460a-9df8-fe5866901313","3fc28027-1906-4e03-8e41-5881c540ac6d","1","public String toString()","unchanged","method","{59,null}","{59,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_672","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_194","7208babf-80af-460a-9df8-fe5866901313","116e060e-195f-45bd-9165-d1000324cf69","1","public void requeueFootprints(List)","unchanged","method","{26,null}","{27,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_673","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_194","7208babf-80af-460a-9df8-fe5866901313","53cbfe0c-b79d-4d01-a696-991121d8677c","1","public void enqueueFootprints(TestExecutionFootprints)","unchanged","method","{20,null}","{23,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_674","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","61f67058-5803-40c3-9b94-8f660917b07f","1","private InputStream createAgentDataInputStream(UploadReportsArguments, boolean)","moved","method","{110,null}","{115,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_675","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","757b040f-5052-4da1-9adb-dc65220ad811","1","public void execute()","moved","method","{55,null}","{56,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_676","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","5c0943e4-c4fe-4b96-8577-01e8d181311e","1","private AgentData createAgentDataWithSessionId(UploadReportsArguments, BaseArguments, CommonArguments, boolean, BuildSessionData)","moved","method","{124,null}","{139,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_677","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","7921f36a-04ac-49b8-bc8d-5f23a5d62cb7","1","private List getAllReportFilesByReportsFolderArg(UploadReportsArguments)","moved","method","{167,null}","{175,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_678","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","81d5a34a-6106-4d1d-8740-4cd99247c240","1","protected String getServiceTag()","moved","method","{230,null}","{230,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_679","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","9d0657c4-02e9-4cc4-bdd4-ad0130807ccf","1","public AbstractTestExecutionArguments getArguments()","moved","method","{82,null}","{82,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':true}","false","true","false","false","false","moved"
"11_680","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","dbe4bb59-e48e-4299-a9ef-8ad891caac63","1","public boolean isValidConfiguration()","moved","method","{216,null}","{225,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_681","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","f6ec0586-69d2-490c-aa25-03daee6e3c2a","1","protected String getCommandName()","moved","method","{87,null}","{87,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_682","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","0bbfb8a6-a65c-473a-8b50-428160457253","1","private List getAllFilesInFolders(List)","moved","method","{179,null}","{196,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_683","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","479b31fa-a64e-44de-804e-53ac614952ef","1","private boolean uploadReport(String, String, boolean)","moved","method","{91,null}","{106,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_684","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","3baf8abb-b7e5-40b2-a02d-8f952948c215","1","public boolean executeMode()","moved","method","{60,null}","{77,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_685","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","736b8b6d-fee6-451b-b64e-697bf2a779f7","1","private List getAllReportFiles(UploadReportsArguments)","moved","method","{143,null}","{151,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_686","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","7a322c38-ef7c-410d-b2a5-a8a90d10709f","1","private List getAllReportFilesByReportFilesArg(UploadReportsArguments)","moved","method","{155,null}","{163,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_687","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","080aeeea-f730-4ffe-af59-a5c74d11510e","1","private void warnForNonexistentFiles(List)","moved","method","{200,null}","{203,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_688","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_195","7208babf-80af-460a-9df8-fe5866901313","45856f50-1d04-4569-a3e4-59672d3e9432","2","private String createUrlToExternalData()","modified","method","{206,null}","{208,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","modified"
"11_689","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_196","7208babf-80af-460a-9df8-fe5866901313","7241abb3-a4ff-4118-95db-76a2020b1b7b","1","public void parseOption(String)","unchanged","method","{45,null}","{57,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_690","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_196","7208babf-80af-460a-9df8-fe5866901313","c8365cf3-6c0c-47c4-8098-cb6ba139f62d","1","protected void parseUnsplittedOption(String)","unchanged","method","{60,null}","{67,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_691","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_196","7208babf-80af-460a-9df8-fe5866901313","a566fb59-0ef7-44bb-a5a8-dbf76b215733","1","protected void parseKeyValuePairOption(String, String, String)","unchanged","method","{70,null}","{77,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_692","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_196","7208babf-80af-460a-9df8-fe5866901313","dca46379-7c03-4745-ae47-912d66122d4c","1","public Map parse()","unchanged","method","{30,null}","{41,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_693","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_197","7208babf-80af-460a-9df8-fe5866901313","e0d87b86-96b3-464c-9c75-d952b80e63b0","1","protected boolean isInstrumentedVersion()","unchanged","method","{40,null}","{45,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_694","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_197","7208babf-80af-460a-9df8-fe5866901313","20c33b83-3d84-4eee-b477-a9f2f5a7af4a","1","protected void initTestStartTime(String)","unchanged","method","{50,null}","{51,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_695","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_197","7208babf-80af-460a-9df8-fe5866901313","0e5f955a-0af7-4b93-ae21-f7ce21ba6c11","1","protected long calculateTestDuration(String)","unchanged","method","{54,null}","{59,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_696","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_198","7208babf-80af-460a-9df8-fe5866901313","3d57b36b-1f38-4d34-b1b3-56cfd321eabb","1","public boolean match(MethodSignature)","unchanged","method","{154,null}","{190,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_697","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","6d266709-8264-4b8a-b530-5b9e8792c400","3","public static void autoConfigure()","unchanged","method","{86,null}","{87,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_698","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","2e609ddf-f6e6-463c-9bb9-21cc8805ba3d","1","public static SLAppender getSLAppender()","unchanged","method","{106,null}","{106,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_699","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","b230c065-1c21-44c1-aa3f-177dbf64d744","1","public static RollingFileAppender getRollingFileAppender()","unchanged","method","{98,null}","{98,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_700","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","0b80bce9-937a-4148-84fe-cb745c92fc35","1","public static boolean isLogEnable(Level)","unchanged","method","{121,null}","{138,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_701","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","62878424-0ef1-41e7-aca9-01245b26e27e","1","public void setLoggerLevel(Logger, Level)","unchanged","method","{185,null}","{186,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_702","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","45575c8e-017f-4502-8f45-a686ac92ce9f","1","public void configureThreadContext()","unchanged","method","{210,null}","{214,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_703","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","1370161b-4245-40a9-a80a-c288e88a237c","1","public static void initSLAppender(SLAgentConfiguration, String, String, String)","unchanged","method","{114,null}","{118,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_704","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","a1a13dfc-29fd-41f3-867f-979b46670aaa","1","public void setLevel(Level)","unchanged","method","{153,null}","{158,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_705","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","699eefb1-903b-40a6-8f6b-8bfabb023e69","1","public static void autoConfigureSendLogsByTimer()","unchanged","method","{82,null}","{83,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_706","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","932a0739-45ef-4207-a4e0-f867711ddaea","1","public void setLogLevel(Class, Level)","unchanged","method","{195,null}","{197,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_707","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","6e656085-4e10-4d28-b234-cb2f757119bf","1","public void configureLogger(LoggerContext, Logger)","unchanged","method","{143,null}","{145,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_708","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","df400e25-afe1-4c48-9ac0-fce78fcd2620","1","public void setThreadContext()","unchanged","method","{217,null}","{224,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_709","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","d350c09e-8f8b-41ac-b491-4fa13d593f80","1","public static void tryConfigureForSendLogsOnShutdown()","unchanged","method","{74,null}","{75,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_710","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","042241c3-e611-4929-97d6-33da06693c42","1","public static LogbackLogConfiguration getLogConfiguration()","unchanged","method","{90,null}","{90,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_711","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","2998f5d9-4c67-4eb0-b104-3c343db38dca","1","public void setLogLevel(String, Level)","unchanged","method","{174,null}","{176,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_712","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","cd241d89-ea5f-4b87-9fbb-2416a8ddf254","1","public void setConsoleAppenderForTestsOnly(ConsoleAppender)","unchanged","method","{227,null}","{228,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':true}","false","true","false","false","false","unchanged"
"11_713","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","295c9bde-7064-4a33-8620-7b3741eb9bdc","1","public static void initSLAppender(SLAgentConfiguration, String, String)","unchanged","method","{110,null}","{111,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_714","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","13454dd9-b332-41f9-ab3f-d54fe3637305","1","public Level getRootLevel()","unchanged","method","{205,null}","{206,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_715","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","f3d9729d-a579-4b09-95ab-fbff1dcae133","1","private Thread createShutdownHook()","unchanged","method","{235,null}","{245,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_716","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","e7d4732a-ea9d-49c1-93a8-4a80e0035941","1","public static void setLogConfiguration(LogbackLogConfiguration)","unchanged","method","{94,null}","{95,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_717","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","440787b0-c462-4f4b-9687-8804aa92d278","1","public static ConsoleAppender getConsoleAppender()","unchanged","method","{102,null}","{102,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_718","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","cd1a936e-cfb2-480b-b071-5cfd229e4e53","1","public void setLogsOff()","unchanged","method","{164,null}","{165,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_719","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","2c25eaea-f21f-4a99-9c3e-04d6ca01da89","1","public static Level mapToLogbackLevel(Level)","unchanged","method","{231,null}","{231,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_720","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","c90e5883-9f93-4769-bf8f-8cf209e9205f","1","public static void clearSLLogbackConfiguration()","unchanged","method","{64,null}","{65,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_721","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_199","7208babf-80af-460a-9df8-fe5866901313","f222af1e-12a4-4b5e-8fd6-95783664e77c","1","public static void activateSLLogbackConfiguration()","unchanged","method","{55,null}","{56,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_722","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_200","7208babf-80af-460a-9df8-fe5866901313","84346b08-2ac8-4ecb-91fe-30a67b22e777","1","public String toString()","unchanged","method","{25,null}","{25,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_723","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_201","7208babf-80af-460a-9df8-fe5866901313","f068aa0f-a191-41d0-95ed-6dbaf8ce0939","1","protected void logSendResultsAndRecommendedTestsResultNotification(TestsRecommendationsResponse)","unchanged","method","{112,null}","{124,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_724","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_201","7208babf-80af-460a-9df8-fe5866901313","9107d58e-4879-482f-9203-4e1c9f3c7af1","1","private boolean statusCanBeReady(GetTestsRecommendationsResult)","unchanged","method","{108,null}","{108,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_725","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_201","7208babf-80af-460a-9df8-fe5866901313","4d747a0d-ef47-45b6-983d-093f392fe836","1","private TestSelectionStatus resolveTestSelectionStatus(GetTestsRecommendationsResult)","unchanged","method","{93,null}","{103,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_726","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_201","7208babf-80af-460a-9df8-fe5866901313","9ad0ff4e-8219-42d6-98d8-02ee6e5eb5a9","1","protected GetTestsRecommendationsResult pollServer()","unchanged","method","{58,null}","{89,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_727","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_201","7208babf-80af-460a-9df8-fe5866901313","270d38b4-2079-4a39-8fb9-8e354cc5d9c6","1","public TestExclusions provideTestExclusions()","unchanged","method","{34,null}","{43,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_728","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_201","7208babf-80af-460a-9df8-fe5866901313","fee15e60-267d-4bee-be2d-c28111eb0183","1","protected void fillTestsDictionary(ExcludedTestsDisctionary, GetTestsRecommendationsResult)","unchanged","method","{48,null}","{55,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
